edge_id,from_node,to_node,from_x,from_y,to_x,to_y,shape
1180968971#0,10967776592,cluster_12031071625_12031071626_6926085308,15328.16,6543.17,9216.32,6404.64,"15328.16,6543.17 15291.50,6508.53 15269.78,6490.51 15225.98,6457.26 15216.56,6450.12 15161.48,6412.36 15116.62,6383.67 15089.96,6367.80 15065.53,6354.66 15024.17,6338.20 14968.85,6324.45 14936.63,6320.50 14787.07,6316.53 14567.86,6308.45 14417.04,6306.73 14208.35,6306.11 14147.67,6308.97 14038.86,6316.48 13884.60,6324.94 13509.75,6345.62 13321.82,6357.83 12152.75,6427.77 12105.99,6430.77 12076.76,6432.49 12027.70,6435.92 11989.23,6437.45 11953.15,6440.51 11913.16,6446.62 11852.42,6455.50 11825.47,6459.06 11779.31,6463.33 11734.41,6469.04 11702.10,6474.49 11642.49,6486.24 11610.35,6494.17 11569.65,6504.89 11545.48,6511.78 11527.59,6515.64 11505.43,6519.20 11487.62,6521.22 11459.99,6522.74 11434.32,6523.96 11339.62,6529.69 11248.88,6535.22 11215.68,6539.93 11197.72,6543.46 11170.60,6548.95 11085.78,6570.10 10985.18,6598.22 10895.81,6622.90 10865.09,6631.03 10826.71,6639.99 10782.58,6650.74 10739.41,6662.37 10686.00,6675.11 10647.67,6682.35 10618.52,6687.80 10566.06,6694.95 10509.83,6702.72 10397.30,6720.11 10354.06,6729.32 10302.14,6743.62 10261.56,6755.84 10205.23,6772.82 10141.65,6790.13 10011.37,6829.85 9958.27,6850.44 9924.26,6862.50 9894.35,6871.68 9861.52,6880.84 9818.12,6893.61 9796.09,6899.05 9784.69,6902.39 9735.29,6912.68 9685.42,6926.77 9592.16,6953.11 9577.45,6956.90 9562.94,6960.09 9548.00,6963.04 9533.30,6965.04 9514.69,6967.11 9488.57,6968.33 9417.41,6970.58 9404.20,6970.05 9393.37,6969.29 9382.55,6967.60 9371.92,6964.97 9361.55,6961.45 9351.53,6957.04 9341.93,6951.79 9332.76,6945.69 9324.15,6938.82 9316.17,6931.22 9308.88,6922.97 9302.36,6914.11 9296.62,6904.72 9291.74,6894.88 9287.74,6884.64 9284.64,6874.12 9280.86,6855.50 9272.85,6800.73 9266.94,6743.43 9246.76,6612.80 9227.88,6480.34 9216.32,6404.64"
1180968971#1,cluster_12031071625_12031071626_6926085308,10967777088,9214.78,6391.61,8685.18,5734.0,"9214.78,6391.61 9202.65,6289.12 9197.32,6238.64 9191.67,6192.49 9187.35,6152.43 9181.09,6094.52 9178.37,6075.72 9175.82,6061.64 9172.92,6052.10 9169.89,6042.69 9166.24,6034.66 9163.28,6027.80 9158.25,6018.14 9151.34,6008.55 9142.19,5998.44 9119.12,5975.95 9093.17,5952.90 9058.69,5921.37 8987.47,5856.40 8970.76,5842.11 8959.55,5833.52 8950.08,5827.15 8940.19,5820.86 8930.35,5815.44 8916.55,5809.30 8894.29,5801.19 8692.63,5736.30 8685.18,5734.00"
1180968971#2,10967777088,cluster_10665444813_312691500,8645.27,5721.67,8537.77,5688.48,"8645.27,5721.67 8537.77,5688.48"
1180968971#3,cluster_10665444813_312691500,10967777065,8489.42,5673.54,0.0,2365.88,"8489.42,5673.54 8468.85,5667.19 8420.32,5652.90 8377.46,5643.34 8319.90,5640.95 8250.76,5640.13 8204.88,5641.37 8173.73,5641.15 8149.57,5639.26 8108.85,5630.96 8082.62,5624.38 8031.90,5610.17 7987.15,5596.08 7944.46,5580.61 7844.69,5546.77 7799.40,5531.65 7734.03,5509.75 7686.36,5496.87 7628.15,5483.12 7592.72,5475.80 7545.43,5461.82 7414.75,5417.38 7370.67,5406.05 7285.29,5379.52 7232.30,5361.79 7207.05,5351.48 7137.64,5324.29 7068.10,5297.13 7016.01,5279.85 6827.37,5221.83 6675.26,5174.83 6632.25,5163.79 6585.18,5155.07 6302.48,5110.42 6257.49,5102.42 6214.58,5091.92 6163.30,5076.53 6118.24,5061.55 6080.36,5047.05 6024.59,5022.71 5996.93,5010.27 5957.42,4990.10 5929.37,4974.43 5861.05,4935.36 5819.47,4910.51 5730.25,4859.66 5607.74,4787.03 5583.62,4772.94 5541.24,4745.89 5482.82,4713.11 5424.47,4679.11 5352.68,4636.70 5274.05,4591.69 5259.31,4585.45 5243.91,4578.70 5213.92,4569.40 5036.25,4522.72 5005.36,4515.55 4980.51,4511.12 4934.36,4508.00 4908.69,4509.85 4884.15,4514.48 4841.08,4525.80 4813.34,4533.84 4785.16,4541.17 4771.27,4543.45 4759.95,4544.28 4748.61,4544.11 4737.33,4542.95 4726.19,4540.81 4715.29,4537.69 4704.70,4533.63 4694.52,4528.66 4684.83,4522.81 4675.69,4516.13 4667.61,4509.11 4660.16,4501.44 4653.38,4493.18 4647.32,4484.38 4642.01,4475.11 4637.51,4465.44 4633.84,4455.47 4629.49,4441.03 4612.00,4370.60 4600.28,4314.04 4594.11,4288.47 4557.24,4132.53 4539.89,4056.16 4530.08,4012.49 4515.56,3950.11 4509.54,3923.64 4503.93,3902.45 4498.86,3883.36 4493.62,3869.15 4485.09,3849.29 4475.79,3833.42 4466.97,3819.81 4450.80,3798.41 4428.02,3769.92 4413.17,3752.85 4403.30,3741.51 4387.00,3725.35 4371.18,3714.07 4358.05,3706.75 4339.54,3699.93 4323.19,3695.86 4296.44,3693.89 4275.27,3694.73 4241.95,3697.41 4205.31,3699.51 4158.38,3700.77 4079.31,3703.81 3995.07,3706.32 3974.79,3705.97 3950.76,3704.48 3930.71,3701.47 3858.47,3689.22 3761.68,3676.17 3666.96,3659.92 3507.44,3630.88 3433.08,3616.01 3383.27,3605.79 3173.24,3568.38 3080.44,3552.40 3001.61,3538.87 2947.51,3528.07 2889.14,3516.95 2734.47,3487.22 2405.80,3426.51 2357.36,3417.83 2335.83,3414.22 2276.40,3403.02 2229.94,3393.54 2198.33,3385.05 2173.05,3375.76 2132.67,3357.82 2077.34,3331.56 2002.81,3297.59 1851.75,3226.52 1811.50,3207.51 1644.37,3129.00 1620.93,3120.40 1601.01,3114.62 1578.34,3111.84 1557.47,3111.43 1540.46,3112.03 1510.56,3114.91 1432.51,3118.93 1405.13,3119.37 1391.03,3118.69 1378.16,3116.92 1365.06,3113.73 1353.69,3109.50 1338.51,3102.21 1326.85,3094.71 1310.07,3082.98 1215.96,3011.94 1193.57,2994.39 1176.27,2981.39 1134.66,2948.97 1059.68,2891.46 1012.06,2854.69 987.66,2836.33 969.57,2823.52 940.48,2803.39 919.44,2791.57 895.60,2780.39 717.98,2699.90 637.68,2664.34 545.12,2622.36 292.84,2509.54 201.74,2468.15 173.16,2455.41 134.33,2438.03 115.84,2429.74 95.09,2420.48 63.76,2404.94 45.05,2394.75 35.03,2388.59 24.08,2381.05 0.00,2365.88"
1180968977,10967777190,10967776520,7628.45,3915.68,7638.63,3944.23,"7628.45,3915.68 7638.63,3944.23"
1180968984#1,10967776877,10967776818,7634.83,3921.27,7056.71,2090.19,"7634.83,3921.27 7548.55,3692.51 7465.90,3484.46 7418.82,3363.81 7392.06,3295.13 7349.93,3179.96 7322.58,3093.53 7177.08,2555.24 7108.18,2280.85 7070.70,2141.77 7056.71,2090.19"
1180968988#0,10967778149,10967777846,7544.22,3694.41,7597.83,3834.31,"7544.22,3694.41 7597.83,3834.31"
1180968988#1,10967777846,10967777190,7608.76,3862.31,7615.63,3879.88,"7608.76,3862.31 7615.63,3879.88"
1180968988#2,10967777190,10967776877,7631.53,3914.42,7634.72,3921.31,"7631.53,3914.42 7634.72,3921.31"
1183625825,3207655325,10991629295,8972.15,3915.8,9040.15,3986.76,"8972.15,3915.80 8983.03,3932.70 8993.01,3950.56 8997.02,3957.18 9016.67,3966.41 9027.45,3977.14 9038.76,3980.71 9040.15,3986.76"
1184617291,11002978267,11002978433,3573.94,5317.8,4569.44,5367.71,"3573.94,5317.80 3577.09,5343.49 3599.99,5400.05 3594.90,5428.83 3574.36,5473.80 3559.49,5508.24 3549.46,5523.85 3543.35,5555.46 3574.66,5583.30 3582.87,5620.74 3609.16,5669.39 3632.68,5725.47 3652.53,5727.56 3698.12,5716.25 3780.20,5732.41 3808.64,5728.41 4025.65,5862.30 4043.68,5852.51 4084.35,5840.17 4149.83,5812.01 4165.85,5815.17 4221.90,5836.50 4237.60,5827.07 4243.21,5800.71 4252.33,5781.42 4266.50,5749.82 4276.26,5725.03 4281.99,5706.63 4308.34,5698.73 4345.17,5715.86 4367.21,5732.31 4401.82,5731.27 4457.54,5719.67 4489.42,5694.35 4501.91,5652.74 4521.40,5623.52 4519.92,5596.46 4514.43,5550.63 4523.06,5539.51 4551.48,5526.13 4560.14,5508.27 4578.79,5463.90 4569.44,5367.71"
1185496574,11012170794,11012170795,5326.22,3159.02,5329.6,3192.82,"5326.22,3159.02 5329.60,3192.82"
1185496576#0,cluster_2705363585_297134148,2683178984,5632.94,3423.53,5608.98,3324.26,"5632.94,3423.53 5631.86,3403.91 5624.67,3359.56 5623.27,3339.13 5608.98,3324.26"
1185496576#1,2683178984,cluster_1083578395_2683196014,5593.98,3308.65,5552.97,3265.99,"5593.98,3308.65 5552.97,3265.99"
1185496576#3,cluster_1083578395_2683196014,1083578414,5518.5,3231.97,5501.45,3215.43,"5518.50,3231.97 5501.45,3215.43"
1185496576#4,1083578414,1083578331,5488.58,3203.99,5473.62,3191.23,"5488.58,3203.99 5473.62,3191.23"
1185496576#5,1083578331,3206173252,5458.46,3180.07,5353.88,3108.13,"5458.46,3180.07 5375.02,3122.67 5353.88,3108.13"
1185496576#6,3206173252,1083578466,5341.53,3099.33,5273.54,3049.26,"5341.53,3099.33 5291.34,3061.71 5273.54,3049.26"
1185496577,3206136302,11012170796,5391.39,3003.59,5411.81,3082.59,"5391.39,3003.59 5411.81,3082.59"
1185496580,11012170800,11012170801,5275.88,2979.9,5311.78,2973.55,"5275.88,2979.90 5311.78,2973.55"
1185499486#0,2683195201,11012220485,5530.59,2989.67,5517.75,2991.84,"5530.59,2989.67 5517.75,2991.84"
1185499486#1,11012220485,2683198168,5504.21,2995.12,5499.3,2996.67,"5504.21,2995.12 5499.30,2996.67"
1185499488,11012220485,11012220486,5511.0,2987.38,5500.43,2950.02,"5511.00,2987.38 5500.43,2950.02"
1187064674,2100209504,2100209627,9042.38,6533.58,9087.92,7025.1,"9042.38,6533.58 9039.07,6598.09 9037.55,6627.27 9039.16,6664.01 9043.03,6697.63 9062.32,6848.41 9080.31,6960.87 9087.92,7025.10"
1188329214#0,cluster_12536187079_2252745304,1188329214#0-AddedOffRampNode,8096.56,5926.09,8126.8,5919.47,"8096.56,5926.09 8126.80,5919.47"
1188329214#0-AddedOffRampEdge,1188329214#0-AddedOffRampNode,12536271003,8135.3,5920.88,8227.33,5900.73,"8135.30,5920.88 8227.33,5900.73"
1188329214#1,12536271003,cluster_12536187061_12536187062_12536187078_2621874122_#2more,8230.29,5896.91,8249.61,5893.68,"8230.29,5896.91 8243.43,5894.71 8249.61,5893.68"
1188329215#0,cluster_12536187067_12536191715_12536191717_296855641,12536271015,7605.03,6083.97,7625.79,6077.33,"7605.03,6083.97 7625.79,6077.33"
1188329215#1,1188329215#1-AddedOnRampNode,cluster_12536187075_6914281249,7726.53,6045.05,7996.36,5953.26,"7726.53,6045.05 7767.16,6032.04 7776.73,6028.71 7849.37,6003.40 7924.40,5975.83 7996.36,5953.26"
1188329215#1-AddedOnRampEdge,12536271015,1188329215#1-AddedOnRampNode,7630.17,6079.29,7719.89,6050.54,"7630.17,6079.29 7719.89,6050.54"
1188329215#3,cluster_12536187075_6914281249,cluster_12536187079_2252745304,8005.45,5950.6,8087.36,5928.35,"8005.45,5950.60 8087.36,5928.35"
1188932812#0,cluster_12850000023_245693252_7232477527_7232594658,12850000038,6904.23,6206.76,6906.99,6206.34,"6904.23,6206.76 6906.99,6206.34"
1188932812#1,12850000038,7232594654,6915.33,6205.09,7137.05,6173.46,"6915.33,6205.09 6935.91,6201.99 6998.47,6192.51 7039.48,6187.43 7057.87,6185.14 7137.05,6173.46"
1188932812#2,7232594654,1188932812#2-AddedOffRampNode,7146.37,6172.11,7235.79,6159.08,"7146.37,6172.11 7197.66,6164.87 7235.79,6159.08"
1188932812#2-AddedOffRampEdge,1188932812#2-AddedOffRampNode,7232594652,7244.18,6161.04,7337.1,6146.93,"7244.18,6161.04 7337.10,6146.93"
1188932812#3,7232594652,cluster_12536187063_12850000019,7340.63,6143.18,7349.34,6141.96,"7340.63,6143.18 7349.34,6141.96"
1189794177,cluster_11047723927_4937862397,11047723928,9038.08,6094.35,9096.04,6056.36,"9038.08,6094.35 9083.57,6074.73 9093.47,6066.84 9096.04,6056.36"
1194193540,3752556667,11084993566,8807.97,5098.0,8831.91,5197.4,"8807.97,5098.00 8816.46,5136.36 8826.78,5183.83 8831.91,5197.40"
1194199304,11085041547,320132814,6648.62,3309.52,6718.88,3278.96,"6648.62,3309.52 6648.70,3278.98 6649.85,3276.37 6650.97,3274.84 6718.88,3278.96"
1195568114,11096775639,11096775643,8199.79,6330.87,8099.74,6335.25,"8199.79,6330.87 8126.38,6371.59 8124.46,6372.40 8122.80,6372.28 8121.86,6371.81 8099.74,6335.25"
1196256092,11100842109,11100842119,8670.16,4979.02,8780.59,4881.54,"8670.16,4979.02 8688.46,4970.11 8709.00,4961.07 8715.91,4956.99 8720.84,4952.46 8725.77,4943.55 8731.67,4912.70 8737.94,4898.38 8745.20,4889.93 8754.20,4885.31 8771.12,4882.24 8780.59,4881.54"
1196305843#0,297517293,5913465300,6548.52,3562.6,6561.81,3548.49,"6548.52,3562.60 6561.81,3548.49"
1196305843#1,5913465300,11101220092,6572.69,3537.32,6582.68,3527.25,"6572.69,3537.32 6582.68,3527.25"
1196310652,297468672,4952479608,8474.08,5379.71,8480.11,5465.57,"8474.08,5379.71 8483.03,5401.86 8486.49,5425.99 8483.37,5449.73 8480.11,5465.57"
1196695725,2847480527,2847480528,6959.71,3917.93,7007.25,3909.42,"6959.71,3917.93 6971.20,3915.87 7005.38,3909.75 7007.25,3909.42"
1196721320,297460065,8181786762,8304.19,5319.61,8304.7,5320.6,"8304.19,5319.61 8304.70,5320.60"
1196749744,cluster_2705418462_2705418463_297523195_6907397123,cluster_2705418466_320132875,6937.68,3215.13,6938.31,3323.66,"6937.68,3215.13 6938.59,3234.59 6938.18,3270.68 6938.16,3290.01 6938.31,3323.66"
1196755951,3752451981,3752451982,7480.15,5578.6,7763.71,5621.06,"7480.15,5578.60 7492.89,5578.03 7585.95,5592.95 7763.71,5621.06"
1196985625,11106957090,11106957095,7638.48,6123.2,7626.81,6092.38,"7638.48,6123.20 7638.38,6122.88 7636.15,6118.32 7632.53,6114.29 7626.81,6092.38"
1196985626,11106957096,11106957102,7647.87,6169.77,7741.1,6143.67,"7647.87,6169.77 7656.83,6168.70 7691.07,6160.35 7697.32,6157.02 7704.03,6153.06 7741.10,6143.67"
1196985627#0,3752451991,3752451981,7489.46,5700.88,7477.29,5581.92,"7489.46,5700.88 7477.29,5581.92"
1196985627#1,3752451981,1196985627#1-AddedOffRampNode,7476.8,5576.29,7476.8,5576.09,"7476.80,5576.29 7476.80,5576.09"
1196985627#1-AddedOffRampEdge,1196985627#1-AddedOffRampNode,12536191701,7479.99,5571.99,7478.87,5477.71,"7479.99,5571.99 7479.91,5520.85 7478.87,5477.71"
1196985627#2,12536191701,cluster_12536187090_12536187096_297133104_4952348519,7475.59,5474.23,7472.34,5444.32,"7475.59,5474.23 7475.09,5454.05 7473.10,5447.01 7472.34,5444.32"
1196985628,3752451991,3909162623,7494.41,5708.83,7669.75,5743.6,"7494.41,5708.83 7608.60,5734.67 7669.75,5743.60"
1197046015#0,12486229738,12486229742,7340.78,3197.46,7332.14,3197.51,"7340.78,3197.46 7332.14,3197.51"
1197046015#1,12486229742,6907455493,7322.74,3197.57,7186.84,3196.66,"7322.74,3197.57 7313.23,3197.62 7272.29,3197.66 7210.92,3196.87 7186.84,3196.66"
1197046015#2,6907455493,cluster_2683507713_6907381697,7172.42,3196.54,7049.49,3197.35,"7172.42,3196.54 7134.13,3196.21 7057.45,3197.43 7049.49,3197.35"
1197046015#3,cluster_2683507713_6907381697,2683507711,7035.06,3197.2,6999.73,3196.84,"7035.06,3197.20 6999.73,3196.84"
1197046015#4,2683507711,cluster_2705418462_2705418463_297523195_6907397123,6985.32,3196.7,6949.55,3197.0,"6985.32,3196.70 6976.47,3196.61 6949.55,3197.00"
1197046017#1,cluster_2683507687_2684658358_297516015_6907397129,cluster_2683507704_6907390908,6549.78,3204.39,6753.62,3207.12,"6549.78,3204.39 6638.25,3205.83 6753.62,3207.12"
1197046017#2,cluster_2683507704_6907390908,cluster_2705418462_2705418463_297523195_6907397123,6768.02,3207.28,6931.92,3209.12,"6768.02,3207.28 6931.92,3209.12"
1197332731,11109415786,11109415790,3880.07,6146.12,3959.36,6094.88,"3880.07,6146.12 3877.32,6102.99 3959.36,6094.88"
1197332732#0,11109415788,11109415790,3969.01,6133.87,3965.92,6097.41,"3969.01,6133.87 3965.92,6097.41"
1197332732#1,11109415790,11109415789,3965.13,6088.05,3960.4,6032.22,"3965.13,6088.05 3960.40,6032.22"
1197332733,11109415791,11109415792,4039.99,6127.77,4037.8,6088.25,"4039.99,6127.77 4037.80,6088.25"
1197332734,11109470217,11109470218,4524.46,6038.37,4468.24,5974.82,"4524.46,6038.37 4510.63,6022.74 4468.24,5974.82"
1197332735,11109470219,11109470220,4535.33,6028.07,4476.99,5966.4,"4535.33,6028.07 4521.24,6013.18 4476.99,5966.40"
1197983617,3206191190,11121411360,9100.85,2976.62,9072.74,2987.54,"9100.85,2976.62 9072.74,2987.54"
1198912509#0,cluster_297432088_4939839456_4939968296,297432225,8783.08,5209.1,8870.43,5226.43,"8783.08,5209.10 8789.34,5208.21 8809.94,5210.27 8870.43,5226.43"
1198912509#1,1198912509#1-AddedOnRampNode,4940008689,8974.23,5218.58,9080.19,5176.74,"8974.23,5218.58 8978.93,5216.43 9017.40,5201.39 9049.11,5187.23 9073.68,5178.70 9080.19,5176.74"
1198912509#1-AddedOnRampEdge,297432225,1198912509#1-AddedOnRampNode,8872.79,5230.31,8968.29,5224.82,"8872.79,5230.31 8889.75,5234.13 8937.31,5234.83 8959.05,5229.04 8968.29,5224.82"
1198912509#2,4940008689,12031094201,9085.45,5178.5,9131.1,5165.65,"9085.45,5178.50 9099.79,5174.18 9131.10,5165.65"
1198912509#3,12031094201,cluster_12031094199_12031094225_297431936_4939995428,9133.57,5161.67,9162.01,5154.18,"9133.57,5161.67 9155.76,5155.67 9162.01,5154.18"
1198912509#5,cluster_12031094199_12031094225_297431936_4939995428,14075751224,9183.81,5149.01,10161.91,5084.09,"9183.81,5149.01 9195.99,5146.53 9224.28,5141.06 9253.15,5134.80 9293.83,5127.24 9314.93,5124.22 9324.72,5123.11 9362.39,5111.99 9380.72,5107.13 9427.10,5094.83 9461.48,5079.40 9497.11,5065.62 9538.56,5047.56 9594.95,5027.86 9620.36,5025.98 9668.63,5029.93 9699.99,5033.10 9729.54,5035.30 9783.47,5041.56 9813.04,5045.79 9823.33,5047.18 9845.92,5051.60 9854.30,5052.11 9879.87,5054.01 10161.91,5084.09"
1201595811,8157208568,11140273263,4772.65,3911.99,4762.9,3944.84,"4772.65,3911.99 4758.82,3927.91 4763.89,3939.94 4762.90,3944.84"
1217585914,11281840098,11281840099,7981.67,4254.52,8008.8,4280.19,"7981.67,4254.52 7986.75,4259.33 7992.55,4264.82 7997.53,4269.53 8003.35,4275.03 8008.80,4280.19"
1218481969#1,cluster_298937189_298937303,298937137,8102.82,5375.4,8035.5,5399.68,"8102.82,5375.40 8035.50,5399.68"
1218481970#0,7274261795,4086997553,8208.51,5607.81,8200.52,5581.88,"8208.51,5607.81 8205.42,5597.25 8200.52,5581.88"
1218481970#1,4086997553,cluster_298937189_298937303,8197.68,5572.84,8136.01,5373.8,"8197.68,5572.84 8136.01,5373.80"
1219513189#0,2705435865,cluster_2705435869_297528275,6247.6,6004.99,6195.24,5787.72,"6247.60,6004.99 6226.85,5930.75 6213.01,5879.17 6202.20,5825.89 6195.24,5787.72"
1219513189#1,cluster_2705435869_297528275,cluster_2705435873_297516238,6190.99,5769.78,6148.46,5594.19,"6190.99,5769.78 6183.91,5744.36 6176.18,5716.65 6153.54,5625.59 6148.46,5594.19"
1219513189#2,cluster_2705435873_297516238,cluster_2705435877_3205438965,6146.21,5577.45,6132.29,5428.57,"6146.21,5577.45 6141.75,5537.24 6132.29,5428.57"
1219513189#3,cluster_2705435877_3205438965,1219513189#3-AddedOffRampNode,6131.04,5414.09,6118.3,5199.9,"6131.04,5414.09 6124.79,5340.92 6115.53,5246.82 6118.30,5199.90"
1219513189#3-AddedOffRampEdge,1219513189#3-AddedOffRampNode,4952263441,6123.0,5192.85,6146.86,5102.04,"6123.00,5192.85 6137.25,5134.97 6146.86,5102.04"
1219513189#4,4952263441,4952262152,6144.85,5097.53,6148.11,5086.59,"6144.85,5097.53 6146.28,5092.63 6148.11,5086.59"
1219513189#5,4952262152,cluster_2705445421_2705445423_4952262148_4952262149,6150.11,5079.98,6150.17,5079.79,"6150.11,5079.98 6150.17,5079.79"
1225578931#0,11365595259,11365595260,9128.05,5872.78,9127.11,5953.16,"9128.05,5872.78 9127.11,5953.16"
1225578931#1,11365595260,11365595259,9121.55,5959.23,9122.47,5867.26,"9121.55,5959.23 9093.40,5960.81 9090.22,5957.56 9076.71,5875.39 9078.75,5869.73 9083.19,5868.15 9122.47,5867.26"
1225579040,11365595260,11365595613,9135.88,5962.0,9157.66,5961.9,"9135.88,5962.00 9157.66,5961.90"
1226064084,cluster_298599616_312706631,9169836272,6310.95,5579.24,6319.04,5501.57,"6310.95,5579.24 6314.17,5527.76 6319.04,5501.57"
1226064085,cluster_298599317_312706805,298599371,6397.07,5579.65,6403.61,5528.97,"6397.07,5579.65 6403.61,5528.97"
1226064132,11369973765,11369986263,6514.98,5384.9,6578.91,5393.1,"6514.98,5384.90 6578.91,5393.10"
1226064422,4952321177,4952321178,6601.0,5297.51,6604.92,5276.83,"6601.00,5297.51 6604.92,5276.83"
1226065223,10287500324,2349464646,7648.15,6344.47,7629.19,6344.29,"7648.15,6344.47 7633.21,6344.33 7629.19,6344.29"
1226065224#0,10287500319,11370000469,7754.46,6348.26,7795.13,6341.11,"7754.46,6348.26 7769.09,6358.41 7775.95,6365.47 7795.13,6341.11"
1226065224#1,11370000469,10287500319,7778.55,6356.29,7757.66,6338.73,"7778.55,6356.29 7778.51,6343.39 7773.95,6339.40 7757.66,6338.73"
1226372472,11372531219,cluster_3201880969_9339354543,7962.53,4649.93,7913.96,4625.48,"7962.53,4649.93 7960.41,4643.54 7944.73,4635.05 7935.21,4621.25 7914.33,4626.81 7913.96,4625.48"
1227090451,11378963812,11378963813,4787.38,3293.91,4803.11,3351.8,"4787.38,3293.91 4803.11,3351.80"
1227090452#0,11378963814,11378963818,4849.9,3338.85,4848.32,3333.54,"4849.90,3338.85 4848.32,3333.54"
1227090452#1,11378963818,11378963816,4845.64,3324.53,4839.68,3304.47,"4845.64,3324.53 4839.68,3304.47"
1227090452#2,11378963816,11378963815,4836.93,3295.21,4835.86,3291.62,"4836.93,3295.21 4835.86,3291.62"
1227090453,11378963816,11378963817,4842.27,3300.96,4857.6,3300.8,"4842.27,3300.96 4857.60,3300.80"
1227090454,11378963818,11378963819,4850.42,3329.68,4865.13,3325.28,"4850.42,3329.68 4865.13,3325.28"
1227091404,8129291643,10738537767,4880.05,3504.56,4938.72,3489.1,"4880.05,3504.56 4864.91,3505.46 4856.17,3485.66 4852.26,3471.41 4854.74,3468.74 4936.60,3447.71 4938.02,3447.96 4939.24,3448.81 4950.01,3484.12 4949.85,3485.41 4949.10,3486.33 4938.72,3489.10"
1227099809,11379060367,11379060368,6910.79,6498.7,6845.53,6499.75,"6910.79,6498.70 6906.65,6498.76 6845.53,6499.75"
1227110119#0,11379193380,3201880885,6575.81,4014.04,6556.91,4080.94,"6575.81,4014.04 6575.61,4041.90 6568.41,4050.46 6561.51,4060.22 6557.60,4071.76 6556.91,4080.94"
1227110119#1,3201880885,3201880854,6557.49,4089.84,6571.8,4157.5,"6557.49,4089.84 6571.80,4157.50"
1227111060,7230005084,7230005075,6675.36,4481.13,6639.82,4272.6,"6675.36,4481.13 6693.13,4429.16 6707.85,4378.56 6710.53,4369.35 6726.52,4314.40 6714.20,4296.26 6676.97,4265.92 6639.82,4272.60"
1227344948,3206093078,3206093072,7158.81,6265.36,7205.83,6248.07,"7158.81,6265.36 7185.47,6261.15 7205.83,6248.07"
1227344949,3206093078,11381331906,7148.92,6263.45,7119.58,6266.64,"7148.92,6263.45 7119.58,6266.64"
1227345421#0,11381330404,11381330405,7503.73,6118.16,7510.56,6139.22,"7503.73,6118.16 7504.58,6122.89 7510.56,6139.22"
1227345421#1,11381330405,11381330407,7517.39,6144.35,7554.11,6191.77,"7517.39,6144.35 7542.25,6143.88 7554.11,6191.77"
1227345422,11381330405,11381330409,7508.9,6143.27,7487.32,6206.38,"7508.90,6143.27 7479.14,6157.35 7487.32,6206.38"
1227932631#1,cluster_11386881101_13542720708,11386881102,7890.3,4471.6,7851.84,4473.37,"7890.30,4471.60 7851.84,4473.37"
1227932632#0,cluster_11386881101_13542720708,11386881103,7899.96,4474.32,7996.62,4469.07,"7899.96,4474.32 7996.62,4469.07"
1227932632#1,11386881103,13542720706,7999.98,4472.0,8000.14,4473.01,"7999.98,4472.00 8000.14,4473.01"
1227934183,11386881103,11386900038,8006.01,4468.57,8027.28,4467.43,"8006.01,4468.57 8027.28,4467.43"
